,time,NaOH,Form,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C2_Ca_I1,C2_Ca_I2,C3_Ca_I1,C4_-H_NaCa_2p,C4_Ca_I1,C4_Ca_I2,C5_Ca_2p_I1,C5_Ca_2p_I2,C5_Na_I1,C5_Na_I2,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4,exp
22,15860.0,14.4672,40.2351,0.0031364058970476064,0.008548819355563602,0.00014192905135425676,0.003372879970064827,0.024560764896117724,0.00017235909946714808,0.000193878913666519,0.0006112211642126843,0.0023557883574168194,0.0001241686523457177,0.005657003901416379,0.00015319924219053154,0.0002686172136738926,0.0008663667224353697,0.00011027061172781115,0.0010067391264285345,0.002821794520074104,0.00012840063391960328,0.0021406526438839777,0.0004563938427895201,0.0010504034383159867,0.0006813886342918874,0.0015062035093567465,0.00010056578434872263,0.0012916731410509091,0.0003339694385589226,9.767389659469788e-05,0.0002631211771105127,0.00017677100548581058,0.000768574782934837,0.0002886990079592268,0.00020035616470492635,0.005380851615593129,0.004109151172308027,0.0007806563634537799,0.000622906332261303,0.006121161461524853,0.0008070755848618579,9.905085118437413e-05,9.26873214273881e-05,9.04893378009988e-05,8.778390582643544e-05,0.05731091500775588,0.013871599695090957,0.0014115770821084028,0.0012774999404472868,0.0017264518362307675,0.00013967117174100085,0.0010527581952263893,0.005448048540674428,0.003447226231047208,0.0008415247553048108,0.0002866014836400352,0.0013472378051557416,0.00023527385860819166,0.00261508057323063,0.005073021885435659,0.00033455374458084183,0.0006207061899501066,8.422680154579942e-05,0.00010296146405752694,0.00011147004235164085,9.638968342903464e-05,7.873089342232802e-05,7.057513605385465e-05,0.013448436804443414,0.0024059335674654564,0.00033213728272123486,0.0016655664824549868,0.0030373031875772076,0.0006871967654347036,0.0003278955870168265,0.00015416333456952347,0.02821700372378627,0.005743874408691609,0.0008081782022563,0.0009389753095229437,0.0003855620711956276,0.00022792036424706705,0.0004914851180593028,0.0027842575860939555,0.001533948837791628,0.00037596148264111654,0.0002334318983996692,0.0011999285152967665,0.00015246341697134334,0.00023974739195801908,0.008613571942839493,0.0012622647762906836,0.0004942754614784517,0.0010676881911365716,0.015784212441418616,0.00015758371993219894,0.00021495414151908497,0.000190868187738487,0.00035130644031464663,0.00034759693738238356,0.00011944092307206813,0.0003243352614414024,0.0023935291680755254,0.004450100272716242,0.00015630873794703523,0.006867708062857118,0.036861950475774244,0.0841113060717152,0.022096631086716643,FTT009
23,17660.0,28.6621,32.2872,0.005460470376913082,0.0032043481729809088,0.0003998213835824736,0.0050251004492157855,0.017739333802424494,0.0003319677132658781,0.0007375268787531651,0.0010092630431157404,0.0018276799065261276,0.0003117129683236708,0.005781442164685022,0.00047018013120562986,0.0004712937779439338,0.0010693484236181602,0.0002706499733103461,0.001058131989971192,0.004304589306479821,0.0003122095563326501,0.0006121053962491408,0.0002467828178082087,0.0004012036606913165,0.0009461146691483983,0.000388631246196759,0.00021651954947640706,0.0019222924902617016,0.00047557754120520584,0.0005169481015342618,0.004833177081764706,0.0003583449116821017,0.0012182780845430283,0.0007424426703955721,0.0003777246479175438,0.006215648561431187,0.0069382757847625005,0.0027644138393977647,0.0005919841311149835,0.007989428001727644,0.0009745273572362108,0.00022259940325018753,0.00021643844849627,0.00022853655731753554,0.00020445467383203386,0.05935769959416231,0.021777519070691257,0.00226769201537319,0.0006570424349649269,0.0012135363961853429,0.0003106554819652598,0.0016905285077715656,0.009785162689355914,0.008899815142976893,0.0023004262671852183,0.00042558276096430083,0.0015012290688951211,0.0003716728134590023,0.001798703132659728,0.005457811007842163,0.0006157651783961386,0.0004559039580524193,0.0002016873209917485,0.00025180031021164906,0.00027911717664341404,0.0002193926861205546,0.00019174068111825384,0.00020290227354917328,0.005028526854337125,0.0022769316398815933,0.0004227423955950028,0.0008589667010714543,0.0015188777402926146,0.0010421513897543421,0.0006347162310463192,0.0002832223060216525,0.01422055807047757,0.0127015412440901,0.0007615035931379358,0.0013550604760061416,0.0008413713186329713,0.0012160127832099958,0.0004900948131255036,0.0028198890260381243,0.0029249223745605184,0.0003905049676664507,0.000329775456511453,0.0007753632910881805,0.0002949481166149374,0.0005739088670173144,0.006564265452200693,0.005180158262705547,0.00044122452812595756,0.0008545125339956004,0.014080916039348164,0.0003213870936418741,0.0007026080651688862,0.0004619454612440776,0.0008496375836628489,0.0017546626966965363,0.000283880081151949,0.0005250634417074268,0.001599354687349254,0.005677603151442597,0.00043469550502495656,0.001850943594464475,0.008465555347680937,0.05293456012712074,0.004186320822553228,FTT009
24,19460.0,34.1995,20.7218,0.004271162624085875,0.0015574673028437716,0.0005205124814271115,0.004641582455708225,0.011200561496864665,0.00042647426722689657,0.0007445213033820194,0.0008473811440366279,0.0010342791835938393,0.0004259989845558547,0.003518330057500578,0.000509381856525533,0.0005588222613835665,0.0010189761793480533,0.00038064337369753056,0.0009639530062537156,0.0027707514836613984,0.00041568302527054805,0.0005262333733702625,0.00031473571454120557,0.0004708937010026834,0.0010480029296797407,0.0004600664145061455,0.00031155897147434907,0.0021071980715568835,0.0006291813507108178,0.0006393286591637498,0.0050260661832511365,0.0004688499682009074,0.0017426534262084707,0.0015741527531238733,0.0004623840936704541,0.0052273765975064355,0.009996918124450785,0.0066211096243755495,0.0005879014081195846,0.007773574488343104,0.0012738872856497775,0.0003189079686700909,0.0003066451125371489,0.0003117234354878532,0.0003099994673895345,0.04606581614498909,0.02899752221156041,0.005331573024488146,0.0008936538260219523,0.0009248387513986931,0.00040372255439813045,0.002027822298784609,0.012210063451164727,0.008526800077046795,0.0024033753619621657,0.0005016481806356912,0.0013695087215925585,0.0004044640528843845,0.0013708382565445689,0.004937544412784292,0.0006399550294891444,0.0004400655281613119,0.00014903474019515092,0.00030175894061143033,0.0003233469166702171,0.00029289567259393025,0.0002630935579984614,0.00029078433195693507,0.0024564543418612627,0.002008835546432729,0.00044198174950744415,0.0007261729548536375,0.0012721138603168777,0.0011718806144622841,0.0007863114899338871,0.00035960606711189286,0.00902736518303089,0.01335322872940823,0.0006492101482711533,0.001234793055506141,0.0013557917117081133,0.002141981510362662,0.0005356516910570798,0.002161078610499288,0.0021952827468260908,0.000423821078108814,0.0004317023274019741,0.0007298364969918605,0.00040763722361220896,0.0005970897855245484,0.005155664569635999,0.003974481559903129,0.000442036980694791,0.0008760501853483751,0.011556007275665657,0.00042930187672266364,0.0007434121114826413,0.0006367877915354396,0.001039319302208899,0.0018915310593892991,0.000352741471571545,0.0006218111185050174,0.0016040790434867513,0.0062441059093570304,0.0005819305184323228,0.001564130799294839,0.005891263695177574,0.03873995397575036,0.0025412192216295584,FTT009
25,21260.0,25.5622,15.0094,0.0049558224442338775,0.0027575135888515036,0.0003328363275798821,0.0037024843391286286,0.01815115507381457,0.00028462946602969834,0.0006320960357900359,0.0006567717951015299,0.0010924751819574232,0.00025134429712913247,0.0039106278978920895,0.00033380798221049147,0.0003912188562420297,0.0009166547880980033,0.00024931901741162365,0.0009606938027807034,0.0058708139596225445,0.0002824836692119917,0.0007379090965070655,0.0002332928237980431,0.00043099042062141516,0.0010793187522630525,0.00041792144557574386,0.00019592048514051913,0.002025385682015561,0.0004698459006577089,0.0002482438286858379,0.0015258082864507022,0.00033148645803821486,0.0012768914924454556,0.00062839921899856,0.00040455263384338595,0.007386201509219187,0.007164365544542136,0.002254225230044781,0.0007131173075802913,0.009546383987100199,0.0011288428699183892,0.00017295560413999763,0.00020540136698788276,0.000207105222299405,0.00018673796195132784,0.07314751514015116,0.022966043348492053,0.002184343333609848,0.000673003003021868,0.0014846985487483332,0.00029179123125802246,0.0015931866750892038,0.009679739922767739,0.005402014985396525,0.0015214328874295934,0.00035951363875150297,0.0009495955814188878,0.00030193107016940535,0.0015115500277204687,0.004218678366513714,0.0005506001763429852,0.00038461651271010555,0.0001615118957557433,0.0001795551830577754,0.00019121899919337777,0.000177573575272175,0.0001614703165806824,0.00012036448361823225,0.0021336466333211073,0.000883905727268024,0.000301747266921831,0.0005717433202374499,0.0010906612785413468,0.0007484777568973626,0.0004896710780437106,0.0002648887227220179,0.01285650719662152,0.008804724760554508,0.0007243934938454917,0.0009911541260786282,0.0007438361720230202,0.0014052510090304502,0.0003918838712200816,0.0016858014890176716,0.0014294523125217276,0.00029016847636433913,0.0002818375972646726,0.0005130223472781332,0.00023993908110441316,0.0005703658649816282,0.005257712581022875,0.0026135527012737746,0.00034367773463367184,0.0010331186972668065,0.01841120729886017,0.0002800292339055558,0.0006905393110067088,0.0004502978360955777,0.0009316698345535343,0.0018640784990329971,0.00023896769268685154,0.0006036144600269556,0.002039480031908262,0.007771349226426845,0.0004430568751076188,0.0024438872571949637,0.012232374432634313,0.07036899872680255,0.006438190283268683,FTT009
26,23060.0,10.0,10.0,0.0016184137090452739,0.006014724793751374,0.00012698231719848293,0.002176780354853912,0.016640544937916554,0.0001562212659363718,0.0001639790767769236,0.00030322384278558566,0.001067251593938668,9.769304793769198e-05,0.002536494112207598,0.00011705271014710066,0.00028911458035047567,0.0005681176395663005,8.832062772558475e-05,0.0016065082391189852,0.0022427194159566556,0.00010956014940518079,0.0038174606659614604,0.0008407682566947424,0.0018432984735205615,0.0007668572938216895,0.002893114043728732,8.490218210278635e-05,0.0015057972255807868,0.00042802661259978066,6.879031537522494e-05,7.544370709017737e-05,0.00016976936916793714,0.0005154733923444525,0.00022927208314178923,0.00015673462489249835,0.006212325493539107,0.005395597054917885,0.0009606376846919553,0.0005288855208777976,0.006710121395086388,0.0010660384098517403,6.19732743385912e-05,6.08794417016473e-05,7.184015105880814e-05,7.025630953473031e-05,0.06741399953444056,0.01804578234648733,0.0019524529928943268,0.0016218994033670108,0.0016115748877826796,0.00010081842769458805,0.0007400363294526963,0.003762633897157885,0.001574353497163172,0.00023541496560508337,0.0001917217480907355,0.0006118302581309176,0.0001596857108605008,0.002093618121253443,0.003127860189446424,0.00018541856440415538,0.0004262588110256638,9.70011604134452e-05,7.129551435605632e-05,6.528931524874962e-05,7.220455098980836e-05,4.2576953528726064e-05,3.056816917768453e-05,0.00445068683373992,0.0008948127729670681,0.00012402942139935384,0.0007234296878350427,0.0018790543646236867,0.00044878217193064935,0.0002604204622192889,0.00011739631159836001,0.022906647526064004,0.0045606512057846426,0.0004807130910797477,0.0004015495170862338,0.00018722393319666936,0.00016738962089160844,0.00031578076267053864,0.0011250571684133293,0.0004648674627216185,0.00017838774133306488,0.00013896615390888035,0.0004243463462904147,0.00010014851521210581,0.00024087582562627184,0.005204099636223832,0.0003398932459240198,0.00025557466049239955,0.0009808738622280606,0.012940803805427708,0.00015766192441161908,0.00015961617527102947,0.00016922366160959337,0.00018991949207986704,0.00014119503874799314,9.205333957183363e-05,0.0003019240980648013,0.0024942172771937657,0.0034493988914071293,0.00012207159550472785,0.012251756553531558,0.050678400247030075,0.0834581143090225,0.0292534011106927,FTT009
29,3650.0,22.7311,80.9909,0.002684725386021541,0.0072515417533925925,0.00019902229611677005,0.002997708848726021,0.021177490021529112,0.00020618993991459184,0.00035831799194435866,0.0004518692871571643,0.0022907949671683646,0.00016691390842862711,0.005764572434500362,0.00024853213074950447,0.00022764821378875102,0.000867174971217025,0.0001500984348348664,0.0006362594795710957,0.005021592019504461,0.0001707789720056519,0.0009350521874522481,0.0002437029892844611,0.0005159908495972933,0.0005765148161873896,0.0006328010845457958,0.00011449772378820716,0.0010755001480925823,0.00027973498931485266,0.00025716348883778154,0.0013919005506792981,0.0002221651789918183,0.0006959017786945307,0.00037098101880775,0.00022452254890239958,0.005032903361764747,0.0038470896558899705,0.0007824481728882924,0.0005991168576214179,0.005149381638972654,0.0005456805375493122,0.00012921592333736397,0.00012724999433366815,0.00013070223786842438,0.00011544077673484716,0.04783585678487262,0.0094856213950665,0.00106160356525907,0.0008106623273614402,0.0014664641485129845,0.00017217605624535078,0.0009140601699539183,0.006090224875554581,0.008047037476224667,0.0040512953541154,0.0003039090367820195,0.0011554104820213657,0.00026686794048785535,0.0021830387032430345,0.004229286534741922,0.000355513891577429,0.0005858411667018471,0.00012087329143510299,0.00017043667768175898,0.00024543119734554973,0.00018141447219770015,0.0001148649677988707,0.00011722934211336219,0.01252620645378284,0.0027381318797374057,0.0005677982028990017,0.0017488268338639833,0.0027505263364041694,0.0008851748250035943,0.00047277892897316465,0.00020954797684573386,0.01739420383505711,0.005261254256526635,0.0006766920058161762,0.0012015426480170945,0.0005572859743404123,0.00033056056639242627,0.00042118463535024237,0.0024022529613279826,0.002630852327356868,0.0004669356448129702,0.00030067706946861425,0.001469626622647737,0.00023955379974986354,0.00027761198327612066,0.006153572655829023,0.0024612743732830124,0.0005676443730606857,0.0006859128110782429,0.011864815690094238,0.00018284948003279502,0.00031854668337112814,0.0002907484578606617,0.0007673876994922447,0.0008853197765073938,0.00016396086176569266,0.00031230498129164225,0.0019454430106405983,0.005285227056230111,0.00024660907996325136,0.002712703493648944,0.016202478324420885,0.06748718030612108,0.023646415737590774,FTT010
30,5450.0,20.3709,78.3243,0.002261579318795583,0.0076511115637880305,0.00016879836563708032,0.0028932848719706245,0.020803708270191006,0.00017921156476734766,0.00027232270784648723,0.00041796943607828266,0.002249274047909604,0.00015244478501772455,0.005438058096734912,0.00021057512885603417,0.00019521198591285118,0.0008580917577228532,0.00013596484235877095,0.0005882194575863901,0.004210442130882934,0.0001459406477982823,0.0013457681915408474,0.0003279068225253779,0.0006855546703844509,0.0005959129583875381,0.000928149277432821,0.00011292470980144114,0.0010946582389246217,0.00028568077215792757,0.00017492311013339755,0.0007550486138655126,0.00020445090261177144,0.0006610275537420057,0.0003403954062835375,0.00020332420979897453,0.005138377969500551,0.0038031168856538875,0.0007152661853878294,0.0005771123608506544,0.005312310090397139,0.0005930836539699803,0.0001040104833309852,0.00010974372047745551,0.00010344664883581788,0.00011059770638898809,0.05047626627807694,0.00994817053502884,0.0011088222774773226,0.0010023878313149214,0.0015220162294495936,0.0001539531439637854,0.0008790783177649506,0.005562026508170189,0.006564231778383144,0.003098038361884217,0.0002929764848203885,0.0011518222796144946,0.00023844782030131247,0.0024134058841360985,0.004375021563675556,0.00029458179071592354,0.0005977874460790116,8.928164646888243e-05,0.0001402178821627164,0.00019513947764544863,0.00015050978932626167,0.00010380997398307019,9.035576969244662e-05,0.014363069768124966,0.002793222575589169,0.0004938393789155703,0.0018647785715374496,0.0029369653041704147,0.0007985196130455966,0.00037681050837011173,0.0001767716850444026,0.0204983949440858,0.004747705577349335,0.0006713937631160837,0.001127908127402181,0.0005204972429663199,0.0002852881475337827,0.0004434363756321288,0.0024910800911974603,0.0022240020421408968,0.00045392954863931524,0.00030598701476931676,0.0015381262930702752,0.00020288755309563704,0.00023268519225779673,0.006918535977141519,0.0018155867748451903,0.0005444018665475286,0.0007166251028494725,0.011396368723808717,0.00015702688028095576,0.00027682112377400045,0.0002312748504150045,0.0006573875474489769,0.0006068303196674463,0.00013652181387463985,0.00028624020861742536,0.0019789071130677355,0.004794964249848473,0.00021301216700507963,0.003870115099061065,0.022130931778417316,0.07030547914983475,0.027998111436765626,FTT010
31,7250.0,25.316,69.1234,0.003529499137466915,0.007066684746376542,0.00021880272230775406,0.0036177222213761686,0.023886617436605126,0.00022047755297133545,0.0004516246934479432,0.000636238240755233,0.0024520438473832297,0.00018976194530282778,0.006552114621684085,0.0002964655293119729,0.0002694377023444977,0.000994373383714941,0.0001659371585304372,0.0008030528189512287,0.00568306498624289,0.00020316042645410204,0.0008068551693343522,0.00021767245968676286,0.0004480630017198056,0.000604631323217524,0.0005296591897825815,0.00013708060485199126,0.001183526371867186,0.00030035973461962564,0.00030039888383947807,0.0018923055131341345,0.000247151931281813,0.0007382353290534739,0.0003450634643761841,0.0002713212343645471,0.005376750507070024,0.003975767282926767,0.00085263313694992,0.000642754180447984,0.0055312747176786674,0.0005948916834793357,0.00015742308486248966,0.00014791613906264876,0.00014608339779605776,0.00013526709909967582,0.05043836969015169,0.010764608581384352,0.0011376909424277645,0.0007804713804659195,0.0016329083526894542,0.0002205540171677874,0.0010789445091009323,0.006891950321413418,0.009163425675397262,0.003952159796427812,0.0003508100800722027,0.0011899180305403787,0.0003019702943181054,0.002176542306948422,0.00442983959643588,0.0004427933757354371,0.0005728054097504747,0.000127006108636676,0.00020865668811716616,0.0002830326082028704,0.000190265887755744,0.00013207893694618513,0.00010316746564303322,0.011379517310742496,0.0025622259886519494,0.0006585749367820883,0.0015728712614509642,0.0023733945107051327,0.0007566120479210806,0.00042921235076189213,0.00021404032647151584,0.016874629455676925,0.00602002014523571,0.0008356771098192859,0.001324297278213297,0.0005651795677537059,0.00039477361257020177,0.000454267622068123,0.0026629528301964126,0.0025675326906114235,0.000478866987600106,0.00029967069365252326,0.0013439602253980238,0.0002533393077504746,0.00034761409473832645,0.006442545790671551,0.002974037155712617,0.0005496907134051866,0.0007990353809257534,0.013483228145767585,0.00019330725079883557,0.00040013852792304764,0.0003218007970224059,0.0008041482565828729,0.0010175241291134887,0.00018336605988279278,0.000347590716168661,0.001964106514945507,0.005693771629493145,0.0002752182300976326,0.002659403381203132,0.016279721152630877,0.07289407316949957,0.01694802352925301,FTT010
32,9050.0,29.2663,55.9787,0.004542416542714989,0.005262217027481465,0.0003092240286441684,0.004336440750954556,0.02167392334064848,0.0002675658334264371,0.0007159414390261619,0.0008224739005257907,0.00240874313858083,0.0002498153877001851,0.006732722906067999,0.0004187736453793446,0.00035370849310282495,0.001088207612633346,0.0002147707212935367,0.0009243660742131915,0.005784914930502086,0.0002544858735455587,0.0006308581126128679,0.00021096276413495017,0.00037748204084453614,0.0006527266673449224,0.0003728847635490841,0.00017964141568387905,0.0013396978306221034,0.00036601537018699523,0.0004687842675110009,0.0037693425611412556,0.0003170095860053455,0.0008206873655170619,0.0004568516502274307,0.0003183386764810894,0.005636148710131222,0.004776733519009948,0.0013325631886424443,0.0005952237181415971,0.00590385375397537,0.0006352621013946111,0.00017697852833230688,0.00018249677661031553,0.00018817103740267883,0.00017847946179707768,0.04975710755311294,0.013056081769796,0.0014388661514429123,0.0006384675979110943,0.0014226130654433366,0.0002858822407312165,0.001310676322215787,0.008369926200846554,0.011017840764028933,0.0040836039045882375,0.0003803327462374995,0.0013061790486823689,0.00035428871148674546,0.0020266535403061386,0.004700592626498124,0.0005543180128450196,0.0005075850657763561,0.00014896636133916835,0.00027448125442368685,0.0003558324602531483,0.00023077412471952016,0.00015815653801111348,0.00015440889431387169,0.008971891073010123,0.002789181113772593,0.0006170294392358373,0.0013512196258506234,0.001956823371172582,0.0008805295381137009,0.0005205192808315059,0.00025440535767777355,0.014157211954341975,0.008240064365812767,0.0008606053650098076,0.001439954220624853,0.0006356585804162644,0.0005930776119898396,0.0004893227827468206,0.0027396681380544804,0.002779693030170968,0.0004448258426236185,0.00033439260921474357,0.0011129910118406207,0.0002803398022733666,0.000483488655935804,0.006481701862534074,0.0040712879840882985,0.0004859294121200479,0.0007845108060410931,0.01347110126457632,0.00024572064876314287,0.0005718123612938642,0.00044675327889546904,0.0009930323644106538,0.0013894088434467035,0.0002320739708887753,0.0004472604550740024,0.001943883810326688,0.006394273461353949,0.00039518407924908947,0.002049129970500135,0.010890527832653442,0.061224246437111975,0.00805472906777975,FTT010
33,10850.0,19.0667,53.2229,0.0030607886803432987,0.007895422437059986,0.0001557716636797936,0.0033662587174006875,0.024187755971484814,0.0001750446727198508,0.0002348073330569867,0.0005772740638852719,0.0023895371404401163,0.0001293690804816185,0.00597389279408483,0.0001809088133399865,0.00022648640312733555,0.0009117011473795083,0.00013459426368084046,0.0008128097420010913,0.0035133371721611877,0.00014098609335101017,0.001765716908656348,0.0003546123562122173,0.0007597193225787811,0.0006171529027276852,0.00109656498864953,0.00010338598423892582,0.0011251971959107836,0.0002976316337771037,0.00012615087801173382,0.0004916749655413089,0.00020530654518714986,0.0007214394266786512,0.0002675662377607013,0.0002142371995681978,0.0058097442487539536,0.004016894645783757,0.0007063341961527516,0.0006147107652779212,0.005633334621293303,0.0006898587766741417,0.00011823306696958236,9.831146515312125e-05,9.319137139091189e-05,8.771656759924809e-05,0.053501688392406106,0.012001849720244333,0.001191217452218358,0.001152528919537181,0.001633556369992151,0.00014312756540018828,0.0010380688866148695,0.005531394480656633,0.004456430815311787,0.001473800858354032,0.0003224387095819568,0.0012400033619352126,0.0002505362347882676,0.002715588289084916,0.004842160989069128,0.00035426942580193206,0.0006000076249992604,8.918487025892241e-05,0.00012857777373657866,0.00015897126477912196,0.00011425481322192416,9.471567069688408e-05,7.958066294477855e-05,0.014705778512348232,0.00252260155417106,0.0004633228241444165,0.0018689605967108797,0.0028698792238533916,0.0006030823921141053,0.0003112325882735621,0.0001599335359377223,0.023959130034547672,0.004883485987505081,0.0008273915098022307,0.0010336294865016958,0.00039535311682178313,0.00024508807152094793,0.0005475100020153925,0.0027479450193176533,0.0016470689054528724,0.0004311535463241316,0.00030470137497451774,0.001391291176585277,0.0001707773423754731,0.0002544523399268418,0.007945675296168866,0.0014717864758444308,0.0005061326783083628,0.0009645669281070308,0.013727094268575242,0.00015842530131414737,0.0002534021947556794,0.00024187123996721453,0.000553620498100557,0.00048071870011949747,0.0001243227636593607,0.00030224161156973514,0.002360331071168509,0.004841921487533389,0.00018744808480558231,0.005423389035941784,0.03075634828517669,0.07826298175981686,0.019141209783184947,FTT010
34,12650.0,20.0,45.0,0.0036298403921292376,0.007668310421163375,0.00015954312453974242,0.003779480856288331,0.025867474173846584,0.0001825186608594304,0.00024864919302413464,0.0006832067425297092,0.0024157522840888073,0.0001442446986259938,0.006386792887427329,0.00018758846553215832,0.00025460466772277,0.0009790091791255383,0.00012756370643116072,0.0009003136311304723,0.0037837706430136216,0.00014684027799298193,0.0015916333573618474,0.00029157293332295227,0.000686975148150029,0.000632258807015829,0.0009500365602077794,0.000107223380592798,0.0012023214765562473,0.00028858836619695345,0.00013558195822867917,0.0006178282494564618,0.00021434388550565345,0.000798706997213827,0.0002743563002480337,0.00023748599070790697,0.00618893757256954,0.004073475861346653,0.0006951668941586207,0.0006618055976259742,0.005819781709940891,0.0006923888746470728,0.00010813166911173078,0.000104644277659507,0.00010542683332957818,0.00010036452433024054,0.0546433907510516,0.012571372066575302,0.0012019742055224395,0.0011290478038241485,0.001755306181495564,0.00016203374154860105,0.0011456850373010212,0.005795555700540124,0.004587603894821452,0.0013328105902640666,0.00035437518701007375,0.0011989113076995512,0.0002735723357892781,0.002767415911025001,0.0049511055513762866,0.00042360473772241463,0.0005911393296280657,9.53833337562714e-05,0.0001322565977120802,0.0001684087072754712,0.00011561038599650124,9.466763845768775e-05,8.956200649070337e-05,0.012674485426769758,0.0021295273540584128,0.0004549645544112052,0.0016732141263439524,0.0026057133234492547,0.0005235451044396373,0.00028470404848853306,0.000160432314270251,0.023446586548704112,0.004965600615851757,0.0009261819749865538,0.0010291465776075738,0.00037777314423567796,0.000296003826775832,0.0005730782176384326,0.002823434826938079,0.0015468503004033864,0.00042009723070797185,0.000288349245326923,0.001233817121129271,0.00017835676393706265,0.0002841012596666548,0.007832934431708422,0.0016436018922749852,0.0005296409564978947,0.0010698097978766644,0.014941657054912481,0.0001611072545160468,0.00025648267629384204,0.0002561559587960569,0.000564871192984933,0.0005296287934363835,0.00014397200703415556,0.0003292131410998333,0.0023168869284398573,0.004922711130167739,0.00017930620700190748,0.005626853225146382,0.031697696924349476,0.08279808107876963,0.015774275630463092,FTT010
